"SUBJ";"CRSE";"SEQ";"CATALOG_TITLE";"INSTR_TYPE";"DAYS";"START_TIME";"END_TIME";"ROOM_CAP"
"PHYS";1004;"L2A";"Electromagnetism & Wave Motion";"LAB";"F";835;1125;70
"PHYS";1004;"L2B";"Electromagnetism & Wave Motion";"LAB";"F";835;1125;78
"PHYS";1004;"L3A";"Electromagnetism & Wave Motion";"LAB";"M";835;1125;70
"PHYS";1004;"L3B";"Electromagnetism & Wave Motion";"LAB";"M";835;1125;78
"PHYS";1004;"L4A";"Electromagnetism & Wave Motion";"LAB";"W";835;1125;70
"PHYS";1004;"L4B";"Electromagnetism & Wave Motion";"LAB";"W";835;1125;78
"PHYS";1004;"L5A";"Electromagnetism & Wave Motion";"LAB";"M";1435;1725;70
"PHYS";1004;"L5B";"Electromagnetism & Wave Motion";"LAB";"M";1435;1725;78
"PHYS";1004;"L6A";"Electromagnetism & Wave Motion";"LAB";"T";1135;1425;70
"PHYS";1004;"L6B";"Electromagnetism & Wave Motion";"LAB";"T";1135;1425;78
"PHYS";1004;"L7A";"Electromagnetism & Wave Motion";"LAB";"T";835;1125;70
"PHYS";1004;"L7B";"Electromagnetism & Wave Motion";"LAB";"T";835;1125;58
"PHYS";1004;"L8A";"Electromagnetism & Wave Motion";"LAB";"F";1435;1725;70
"PHYS";1008;"A";"University Physics II";"LEC";"WF";1005;1125;236
"PHYS";1008;"B";"University Physics II";"LEC";"TR";1135;1255;285
"PHYS";1008;"L1";"University Physics II";"LAB";"R";835;1125;70
"PHYS";1008;"L2";"University Physics II";"LAB";"M";835;1125;70
"PHYS";1008;"L3";"University Physics II";"LAB";"T";1435;1725;70
"PHYS";1008;"L4";"University Physics II";"LAB";"R";1435;1725;70
"PHYS";1008;"L5";"University Physics II";"LAB";"T";835;1125;70
"PHYS";1008;"L6";"University Physics II";"LAB";"M";1435;1725;70
"PHYS";1008;"N";"University Physics II";"LEC";"WF";1005;1125;236
"PHYS";1008;"N2";"University Physics II";"LAB";"M";835;1125;70
"PHYS";1902;"A";"From Our Star to the Cosmos";"LEC";"TR";1805;1925;134
"PHYS";1902;"AOD";"From Our Star to the Cosmos";"VOD";;;;
"PHYS";1902;"V";"From Our Star to the Cosmos";"LEC";;;;
"PHYS";1902;"VOD";"From Our Star to the Cosmos";"VOD";;;;
"PHYS";2202;"A";"Wave Motion and Optics";"LEC";"TR";835;955;78
"PHYS";2202;"A1";"Wave Motion and Optics";"LAB";"T";1435;1725;36
"PHYS";2202;"A2";"Wave Motion and Optics";"LAB";"M";1435;1725;36
"PHYS";2202;"A3";"Wave Motion and Optics";"LAB";"R";1435;1725;36
"PHYS";2202;"A4";"Wave Motion and Optics";"LAB";"F";1435;1725;36
"PHYS";2305;"A";"Electricity and Magnetism";"LEC";"WF";1005;1125;66
"PHYS";3606;"A";"Modern Physics II";"LEC";"MW";835;955;96
"PHYS";3606;"A1";"Modern Physics II";"LAB";"W";1435;1725;20
"PHYS";3606;"A2";"Modern Physics II";"LAB";"T";835;1125;20
"PHYS";3606;"A3";"Modern Physics II";"LAB";"R";835;1125;20
"PHYS";3608;"A";"Modern Applied Physics";"LEC";"MW";835;955;96
"PHYS";3608;"A1";"Modern Applied Physics";"LAB";"W";1435;1725;20
"PHYS";3701;"B";"Elements of Quantum Mechanics";"LEC";"WF";1305;1425;78
"PHYS";3807;"A";"Mathematical Physics I";"LEC";"WF";1135;1255;40
"PHYS";3807;"A1";"Mathematical Physics I";"TUT";"M";1135;1225;35
"PHYS";3999;"A";"Co-op Work Term";"WRK";;;;
"PHYS";4007;"A";"Fourth-Year Physics Lab. I";"LAB";"MW";1135;1425;20
"PHYS";4202;"A";"Cosmology";"LEC";;;;
"PHYS";4208;"A";"Modern Optics";"LEC";"MW";835;955;31
"PHYS";4409;"A";"Thermodyn & Stat Physics";"LEC";"TR";1135;1255;58
"PHYS";4508;"A";"Solid State Physics";"LEC";"TR";1305;1425;28
"PHYS";4602;"A";"Particle Physics";"LEC";"MW";1435;1555;42
"PHYS";4708;"A";"Intro. to Quantum Mechanics II";"LEC";"MW";1605;1725;98
"PHYS";4908;"A";"Fourth-Year Project";"REP";;;;
"PHYS";4909;"A";"Fourth-Year Project";"REP";;;;
"PLT";1001;"A";"Laser Safety, WHIMS and Ethics";"LEC";;;;
"PLT";1001;"A1";"Laser Safety, WHIMS and Ethics";"LAB";;;;
"PLT";1003;"A";"Optic/Optical FibersI-Principl";"LEC";"T";1105;1255;48
"PLT";1003;"A1";"Optic/Optical FibersI-Principl";"LAB";"R";1205;1355;24
"PLT";1004;"A";"Manufactur Photonics Component";"LEC";;;;
"PLT";1004;"A1";"Manufactur Photonics Component";"LAB";;;;
"PLT";1005;"A";"Introduction to Optics";"LEC";"T";1335;1525;48
"PLT";1005;"A1";"Introduction to Optics";"LAB";"R";835;1125;24
"PLT";2002;"A";"Fiber Optics Communications I";"LEC";"T";835;1025;48
"PLT";2002;"A1";"Fiber Optics Communications I";"LAB";"R";835;1125;48
"PLT";2003;"A";"Laser Systems";"LEC";"T";1135;1325;24
"PLT";2003;"A1";"Laser Systems";"LAB";"R";1205;1355;24
"PLT";2006;"A";"Semiconductors";"LEC";"MW";1435;1555;204
"PLT";2006;"A1";"Semiconductors";"LAB";"F";1435;1725;50
"PLT";3004;"A";"Design Optical Compone &System";"LEC";"T";835;1025;24
"PLT";3004;"A1";"Design Optical Compone &System";"LAB";"T";1105;1355;24
"PLT";3005;"A";"Intro to Solid State Physics";"LEC";"WF";835;955;60
"PLT";3006;"A";"Physical Electronics";"LEC";"WF";1005;1125;57
"PLT";3006;"A1";"Physical Electronics";"PAN";"R";1135;1425;57
"PLT";3007;"A";"Electro Magnetics II";"LEC";"TR";1605;1725;236
"PLT";3007;"A1";"Electro Magnetics II";"PAN";"F";1435;1725;63
"PLT";3008;"A";"Communication Skills for PLT";"LEC";"M";835;1125;32
"PORT";1020;"A";"First-Year Portuguese II";"LEC";"MW";1805;1955;35
"PORT";2110;"A";"Intensiv Secnd-Year Portuguese";"LEC";;;;
"PORT";4110;"A";"Intensive Fourth-Yr Portuguese";"LEC";"TRF";1635;1825;36
"PSCI";1100;"B";"Intro to Political Science I";"LEC";"M";1435;1625;387
"PSCI";1100;"B01";"Intro to Political Science I";"TUT";"M";1635;1725;19
"PSCI";1100;"B02";"Intro to Political Science I";"TUT";"M";1635;1725;21
"PSCI";1100;"B03";"Intro to Political Science I";"TUT";"M";1635;1725;19
"PSCI";1100;"B04";"Intro to Political Science I";"TUT";"M";1635;1725;19
"PSCI";1100;"B05";"Intro to Political Science I";"TUT";"M";1635;1725;20
"PSCI";1100;"B06";"Intro to Political Science I";"TUT";"T";1635;1725;19
"PSCI";1100;"B07";"Intro to Political Science I";"TUT";"T";1635;1725;23
"PSCI";1100;"B08";"Intro to Political Science I";"TUT";"T";1635;1725;42
"PSCI";1100;"B09";"Intro to Political Science I";"TUT";"T";1635;1725;20
"PSCI";1100;"B10";"Intro to Political Science I";"TUT";"T";1635;1725;47
"PSCI";1100;"B11";"Intro to Political Science I";"TUT";"T";1535;1625;48
"PSCI";1100;"B12";"Intro to Political Science I";"TUT";"T";1535;1625;25
"PSCI";1100;"B13";"Intro to Political Science I";"TUT";"T";1535;1625;28
"PSCI";1100;"B14";"Intro to Political Science I";"TUT";"T";1535;1625;48
"PSCI";1100;"B15";"Intro to Political Science I";"TUT";;;;
"PSCI";1100;"B16";"Intro to Political Science I";"TUT";"T";1335;1425;19
"PSCI";1100;"B17";"Intro to Political Science I";"TUT";"T";1335;1425;19
"PSCI";1100;"B18";"Intro to Political Science I";"TUT";"T";1335;1425;27
"PSCI";1100;"B19";"Intro to Political Science I";"TUT";"T";1335;1425;42
"PSCI";1100;"B20";"Intro to Political Science I";"TUT";;;;
"PSCI";1100;"PB1";"Intro to Political Science I";"PAS";;;;
"PSCI";1200;"B";"Intro to Political Science II";"LEC";"R";835;1025;387
"PSCI";1200;"B01";"Intro to Political Science II";"TUT";"R";1035;1125;23
"PSCI";1200;"B02";"Intro to Political Science II";"TUT";"R";1035;1125;19
"PSCI";1200;"B03";"Intro to Political Science II";"TUT";"R";1035;1125;21
"PSCI";1200;"B04";"Intro to Political Science II";"TUT";"R";1035;1125;23
"PSCI";1200;"B05";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"B06";"Intro to Political Science II";"TUT";"R";1335;1425;19
"PSCI";1200;"B07";"Intro to Political Science II";"TUT";"R";1335;1425;19
"PSCI";1200;"B08";"Intro to Political Science II";"TUT";"R";1335;1425;19
"PSCI";1200;"B09";"Intro to Political Science II";"TUT";"R";1335;1425;20
"PSCI";1200;"B10";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"B11";"Intro to Political Science II";"TUT";"R";1435;1525;20
"PSCI";1200;"B12";"Intro to Political Science II";"TUT";"R";1435;1525;23
"PSCI";1200;"B13";"Intro to Political Science II";"TUT";"R";1435;1525;19
"PSCI";1200;"B14";"Intro to Political Science II";"TUT";"R";1435;1525;19
"PSCI";1200;"B15";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"B16";"Intro to Political Science II";"TUT";"R";1135;1225;19
"PSCI";1200;"B17";"Intro to Political Science II";"TUT";"R";1135;1225;21
"PSCI";1200;"B18";"Intro to Political Science II";"TUT";"R";1135;1225;23
"PSCI";1200;"B19";"Intro to Political Science II";"TUT";"R";1135;1225;23
"PSCI";1200;"B20";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"PB1";"Intro to Political Science II";"PAS";;;;
"PSCI";1200;"PC2";"Intro to Political Science II";"PAS";;;;
"PSCI";2002;"B";"Canadian Political Environment";"LEC";"F";1135;1325;115
"PSCI";2002;"B01";"Canadian Political Environment";"GRP";"F";1335;1425;32
"PSCI";2002;"B02";"Canadian Political Environment";"GRP";"F";1335;1425;42
"PSCI";2002;"B03";"Canadian Political Environment";"GRP";"F";1435;1525;23
"PSCI";2002;"B04";"Canadian Political Environment";"GRP";;;;
"PSCI";2002;"B05";"Canadian Political Environment";"GRP";"F";1535;1625;23
"PSCI";2002;"B06";"Canadian Political Environment";"GRP";"F";1535;1625;21
"PSCI";2003;"B";"Canadian Political Institution";"LEC";"F";835;1025;133
"PSCI";2003;"B01";"Canadian Political Institution";"GRP";"F";1035;1125;23
"PSCI";2003;"B02";"Canadian Political Institution";"GRP";"F";1035;1125;23
"PSCI";2003;"B03";"Canadian Political Institution";"GRP";"F";1535;1625;23
"PSCI";2003;"B04";"Canadian Political Institution";"GRP";"F";1535;1625;23
"PSCI";2003;"B05";"Canadian Political Institution";"GRP";"F";1135;1225;23
"PSCI";2003;"B06";"Canadian Political Institution";"GRP";"F";1135;1225;25
"PSCI";2101;"B";"Compar Politic of Global North";"LEC";"F";835;1025;134
"PSCI";2101;"B01";"Compar Politic of Global North";"GRP";"F";1035;1125;20
"PSCI";2101;"B02";"Compar Politic of Global North";"GRP";"F";1035;1125;23
"PSCI";2101;"B03";"Compar Politic of Global North";"GRP";;;;
"PSCI";2101;"B04";"Compar Politic of Global North";"GRP";;;;
"PSCI";2101;"B05";"Compar Politic of Global North";"GRP";"F";1435;1525;21
"PSCI";2101;"B06";"Compar Politic of Global North";"GRP";"F";1435;1525;23
"PSCI";2102;"B";"Compar Politic of Global South";"LEC";"R";935;1125;148
"PSCI";2102;"B01";"Compar Politic of Global South";"GRP";"R";1135;1225;39
"PSCI";2102;"B02";"Compar Politic of Global South";"GRP";"R";1135;1225;43
"PSCI";2102;"B03";"Compar Politic of Global South";"GRP";"R";1235;1325;23
"PSCI";2102;"B04";"Compar Politic of Global South";"GRP";"R";1235;1325;43
"PSCI";2102;"B05";"Compar Politic of Global South";"GRP";"R";1335;1425;43
"PSCI";2102;"B06";"Compar Politic of Global South";"GRP";"R";1335;1425;42
"PSCI";2302;"A";"Hist of Political Thought II";"LEC";"R";1535;1725;444
"PSCI";2302;"A01";"Hist of Political Thought II";"TUT";"R";1335;1425;27
"PSCI";2302;"A02";"Hist of Political Thought II";"TUT";"R";1335;1425;42
"PSCI";2302;"A03";"Hist of Political Thought II";"TUT";"R";1335;1425;36
"PSCI";2302;"A04";"Hist of Political Thought II";"TUT";"R";1235;1325;19
"PSCI";2302;"A05";"Hist of Political Thought II";"TUT";"R";1235;1325;19
"PSCI";2302;"A06";"Hist of Political Thought II";"TUT";"R";1235;1325;19
"PSCI";2302;"A07";"Hist of Political Thought II";"TUT";"R";1335;1425;25
"PSCI";2302;"A08";"Hist of Political Thought II";"TUT";"R";1335;1425;27
"PSCI";2302;"A09";"Hist of Political Thought II";"TUT";"R";1335;1425;27
"PSCI";2302;"A10";"Hist of Political Thought II";"TUT";;;;
"PSCI";2302;"B";"Hist of Political Thought II";"LEC";"W";1605;1755;195
"PSCI";2302;"B01";"Hist of Political Thought II";"TUT";"R";1135;1225;25
"PSCI";2302;"B02";"Hist of Political Thought II";"TUT";"R";1135;1225;25
"PSCI";2302;"B03";"Hist of Political Thought II";"TUT";"R";1135;1225;27
"PSCI";2302;"B04";"Hist of Political Thought II";"TUT";"R";1335;1425;23
"PSCI";2302;"B05";"Hist of Political Thought II";"TUT";"R";1335;1425;23
"PSCI";2302;"B06";"Hist of Political Thought II";"TUT";"R";1335;1425;23
"PSCI";2302;"B07";"Hist of Political Thought II";"TUT";"R";1435;1525;19
"PSCI";2302;"B08";"Hist of Political Thought II";"TUT";"R";1435;1525;20
"PSCI";2302;"B09";"Hist of Political Thought II";"TUT";"R";1435;1525;25
"PSCI";2302;"B10";"Hist of Political Thought II";"TUT";;;;
"PSCI";2500;"A";"Gender and Politics";"LEC";"M";835;1025;120
"PSCI";2500;"A01";"Gender and Politics";"GRP";"M";1035;1125;20
"PSCI";2500;"A02";"Gender and Politics";"GRP";"M";1035;1125;23
"PSCI";2500;"A03";"Gender and Politics";"GRP";;;;
"PSCI";2500;"A04";"Gender and Politics";"GRP";"M";1135;1225;28
"PSCI";2500;"A05";"Gender and Politics";"GRP";;;;
"PSCI";2500;"A06";"Gender and Politics";"GRP";;;;
"PSCI";2601;"B";"IR: Global Politics";"LEC";"M";1435;1625;195
"PSCI";2601;"B01";"IR: Global Politics";"GRP";"M";1635;1725;19
"PSCI";2601;"B02";"IR: Global Politics";"GRP";"M";1635;1725;20
"PSCI";2601;"B03";"IR: Global Politics";"GRP";"M";1635;1725;31
"PSCI";2601;"B04";"IR: Global Politics";"GRP";"T";1635;1725;30
"PSCI";2601;"B05";"IR: Global Politics";"GRP";"T";1635;1725;19
"PSCI";2601;"B06";"IR: Global Politics";"GRP";"T";1635;1725;19
"PSCI";2601;"B07";"IR: Global Politics";"GRP";"T";1535;1625;30
"PSCI";2601;"B08";"IR: Global Politics";"GRP";"T";1535;1625;39
"PSCI";2601;"B09";"IR: Global Politics";"GRP";"T";1535;1625;40
"PSCI";2601;"B10";"IR: Global Politics";"GRP";;;;
"PSCI";2601;"PB1";"IR: Global Politics";"PAS";;;;
"PSCI";2602;"B";"IR: Global Political Economy";"LEC";"F";1135;1325;195
"PSCI";2602;"B01";"IR: Global Political Economy";"GRP";"F";1335;1425;19
"PSCI";2602;"B02";"IR: Global Political Economy";"GRP";"F";1335;1425;20
"PSCI";2602;"B03";"IR: Global Political Economy";"GRP";"F";1335;1425;23
"PSCI";2602;"B04";"IR: Global Political Economy";"GRP";"F";1435;1525;19
"PSCI";2602;"B05";"IR: Global Political Economy";"GRP";"F";1435;1525;20
"PSCI";2602;"B06";"IR: Global Political Economy";"GRP";"F";1435;1525;19
"PSCI";2602;"B07";"IR: Global Political Economy";"GRP";"F";1535;1625;19
"PSCI";2602;"B08";"IR: Global Political Economy";"GRP";"F";1535;1625;19
"PSCI";2602;"B09";"IR: Global Political Economy";"GRP";"F";1535;1625;20
"PSCI";2602;"B10";"IR: Global Political Economy";"GRP";;;;
"PSCI";2602;"PB1";"IR: Global Political Economy";"PAS";;;;
"PSCI";2702;"A";"Quant Res Methods in Pol Sci";"LEC";"F";1135;1325;285
"PSCI";2702;"A01";"Quant Res Methods in Pol Sci";"GRP";"F";1335;1425;23
"PSCI";2702;"A02";"Quant Res Methods in Pol Sci";"GRP";"F";1335;1425;25
"PSCI";2702;"A03";"Quant Res Methods in Pol Sci";"GRP";"F";1335;1425;25
"PSCI";2702;"A04";"Quant Res Methods in Pol Sci";"GRP";"F";1435;1525;23
"PSCI";2702;"A05";"Quant Res Methods in Pol Sci";"GRP";"F";1435;1525;25
"PSCI";2702;"A06";"Quant Res Methods in Pol Sci";"GRP";"F";1435;1525;26
"PSCI";2702;"A07";"Quant Res Methods in Pol Sci";"GRP";"F";1535;1625;23
"PSCI";2702;"A08";"Quant Res Methods in Pol Sci";"GRP";"F";1535;1625;25
"PSCI";2702;"A09";"Quant Res Methods in Pol Sci";"GRP";"F";1535;1625;26
"PSCI";2702;"A10";"Quant Res Methods in Pol Sci";"GRP";"F";1635;1725;23
"PSCI";2702;"B";"Quant Res Methods in Pol Sci";"LEC";"T";1135;1325;195
"PSCI";2702;"B01";"Quant Res Methods in Pol Sci";"GRP";"T";1335;1425;23
"PSCI";2702;"B02";"Quant Res Methods in Pol Sci";"GRP";"T";1335;1425;25
"PSCI";2702;"B03";"Quant Res Methods in Pol Sci";"GRP";"T";1335;1425;25
"PSCI";2702;"B04";"Quant Res Methods in Pol Sci";"GRP";"T";1435;1525;23
"PSCI";2702;"B05";"Quant Res Methods in Pol Sci";"GRP";"T";1435;1525;26
"PSCI";2702;"B06";"Quant Res Methods in Pol Sci";"GRP";"T";1435;1525;25
"PSCI";2702;"B07";"Quant Res Methods in Pol Sci";"GRP";"T";1535;1625;25
"PSCI";2702;"B08";"Quant Res Methods in Pol Sci";"GRP";"T";1535;1625;26
"PSCI";2702;"B09";"Quant Res Methods in Pol Sci";"GRP";"T";1535;1625;23
"PSCI";2702;"B10";"Quant Res Methods in Pol Sci";"GRP";"T";1635;1725;25
"PSCI";2702;"PA1";"Quant Res Methods in Pol Sci";"PAS";;;;
"PSCI";2702;"PB1";"Quant Res Methods in Pol Sci";"PAS";;;;
"PSCI";3000;"B";"Canadian Provincial Politics";"LEC";"T";835;1125;57
"PSCI";3004;"B";"Political Parties and Election";"LEC";"M";1435;1725;59
"PSCI";3007;"B";"Constitutional Politics in Cda";"LEC";"W";1435;1725;58
"PSCI";3100;"B";"Politics of Dev in Africa";"LEC";"TR";835;955;58
"PSCI";3107;"B";"The Causes of War";"LEC";"R";1135;1425;78
"PSCI";3203;"B";"Gov't & Politics in Mid East";"LEC";"T";1135;1425;75
"PSCI";3204;"B";"Politics of Latin America";"LEC";"T";1435;1725;58
"PSCI";3207;"B";"Gov't & Politics of Euro Integ";"LEC";"MW";1005;1125;59
"PSCI";3207;"BOD";"Gov't & Politics of Euro Integ";"VOD";;;;
"PSCI";3207;"V";"Gov't & Politics of Euro Integ";"LEC";;;;
"PSCI";3207;"VOD";"Gov't & Politics of Euro Integ";"VOD";;;;
"PSCI";3307;"B";"Politics of Human Rights";"LEC";"W";835;1125;79
"PSCI";3309;"B";"Modern Ideologies";"LEC";"R";1805;2055;58
"PSCI";3402;"B";"Canadian Public Policy";"LEC";"T";1805;2055;58
"PSCI";3406;"B";"Public Aff & Media Strategies";"LEC";"M";1135;1425;58
"PSCI";3502;"B";"Gender & Politics:Global South";"LEC";"M";1135;1425;57
"PSCI";3600;"B";"International Institutions";"LEC";"M";1435;1725;79
"PSCI";3605;"B";"Comp Study of Foreign Policy";"LEC";"M";1435;1725;57
"PSCI";3606;"B";"Canadian Foreign Policy";"LEC";"W";1135;1425;79
"PSCI";3607;"B";"N. Amer. Security&Defence Pol";"LEC";"M";1805;2055;61
"PSCI";3703;"B";"Governing in Global Economy";"LEC";"W";1805;2055;61
"PSCI";3801;"A";"Environmental Politics";"LEC";"M";1435;1725;84
"PSCI";3802;"B";"Globalization & Human Rights";"LEC";"T";1435;1725;69
"PSCI";3809;"B";"Sel Topics in Political Sci";"LEC";;;;
"PSCI";3809;"C";"Sel Topics in Political Sci";"LEC";"R";1435;1725;66
"PSCI";3809;"D";"Sel Topics in Political Sci";"LEC";"R";1435;1725;96
"PSCI";3900;"A";"Etudes dirigees";"DIR";;;;
"PSCI";3905;"B";"Washington Center Internship";"OTH";;;;
"PSCI";3906;"A";"Full-Year Politi Sci Internshi";"OTH";;;;
"PSCI";3907;"B";"One-Term Politic Sci Internshi";"OTH";;;;
"PSCI";3999;"A";"Co-op Work Term";"WRK";;;;
"PSCI";4008;"B";"Nat'l Security & Intelligence";"SEM";"M";835;1125;32
"PSCI";4010;"B";"Exec Power Canadian Politics";"SEM";"R";835;1125;29
"PSCI";4104;"B";"Theory& Prac: Devl in Glob Sth";"SEM";"R";1805;2055;36
"PSCI";4105;"B";"Slctd Prob:Devlp Global Sth";"SEM";"R";1135;1425;51
"PSCI";4203;"B";"Southern Africa Post Apart.Era";"SEM";"T";1135;1425;51
"PSCI";4204;"B";"Elections";"SEM";"M";1135;1425;25
"PSCI";4209;"B";"Wstmnstr Dem:Prlmts,Prts&Elcts";"SEM";"W";835;1125;51
"PSCI";4302;"B";"Pol Thought in Modern Muslim";"SEM";"M";1805;2055;51
"PSCI";4303;"B";"Governmentality and Politics";"SEM";"M";1135;1425;51
"PSCI";4305;"A";"Contemporary Political Theory";"SEM";"T";1435;1725;27
"PSCI";4309;"B";"Cont Approaches to Pol. Enquir";"SEM";"R";1135;1425;35
"PSCI";4310;"B";"Polit Theory Democrac & Empire";"SEM";;;;
"PSCI";4407;"B";"Pub Policy: Content & Creation";"SEM";"R";1435;1725;23
"PSCI";4409;"B";"Issues in Development Mgmt";"SEM";"M";1435;1725;42
"PSCI";4500;"B";"Gender & Globalization";"SEM";"T";1435;1725;27
"PSCI";4505;"B";"Transitions to Democracy";"SEM";"T";1435;1725;29
"PSCI";4506;"B";"Women and Politics in N.A.";"SEM";"W";1435;1725;27
"PSCI";4603;"B";"Analysis of IPE";"SEM";"F";835;1125;40
"PSCI";4606;"B";"American Foreign Policy";"SEM";"W";1135;1425;51
"PSCI";4800;"B";"Adv Int'l Relations Theory";"SEM";"M";835;1125;51
"PSCI";4803;"B";"Foreign Pol of Major East Asia";"SEM";"W";1135;1425;25
"PSCI";4805;"B";"Pol. Economy of Global Finance";"SEM";"M";1435;1725;23
"PSCI";4806;"B";"Transatlantic Security Issues";"SEM";"T";835;1125;51
"PSCI";4807;"B";"Migration & Mobility: Politics";"SEM";"F";1135;1425;27
"PSCI";4809;"B";"Honours Sem on a Sel Top";"SEM";"F";835;1125;15
"PSCI";4900;"A";"Tutorial in a Selected Field";"TUT";;;;
"PSCI";4902;"B";"Tutorial in a Selected Field";"TUT";;;;
"PSCI";4903;"B";"British Parliamentary Politics";"SEM";;;;
"PSCI";4904;"A";"Carleton-Leeds Parliamentary I";"OTH";;;;
"PSCI";4905;"B";"Washington Center Seminar I";"SEM";;;;
"PSCI";4906;"B";"Washington Center Seminar II";"SEM";;;;
"PSCI";4908;"A";"Honours Research Essay";"RES";;;;
"PSCI";4908;"B";"Honours Research Essay";"RES";;;;
"PSCI";4908;"C";"Honours Research Essay";"RES";;;;
"PSCI";4909;"A";"Memoire de recherche";"HON";;;;
"PSCI";4909;"B";"Memoire de recherche";"HON";;;;
"PSCI";4909;"C";"Memoire de recherche";"HON";;;;
"PSYC";1001;"B";"Introduction to Psychology I";"LEC";"M";1805;2055;331
"PSYC";1001;"BOD";"Introduction to Psychology I";"VOD";;;;
"PSYC";1001;"I";"Introduction to Psychology I";"LEC";"F";835;1125;444
"PSYC";1001;"P";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"Q";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"R";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"V";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"VOD";"Introduction to Psychology I";"VOD";;;;
"PSYC";1001;"X";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"Y";"Introduction to Psychology I";"LEC";;;;
"PSYC";1002;"B";"Introduction to Psychology II";"LEC";"WF";1435;1555;331
"PSYC";1002;"BOD";"Introduction to Psychology II";"VOD";;;;
"PSYC";1002;"C";"Introduction to Psychology II";"LEC";"F";1235;1425;98
"PSYC";1002;"C01";"Introduction to Psychology II";"TUT";"F";1535;1625;27
"PSYC";1002;"C02";"Introduction to Psychology II";"TUT";"F";1535;1625;29
"PSYC";1002;"C03";"Introduction to Psychology II";"TUT";"F";1435;1525;29
"PSYC";1002;"C04";"Introduction to Psychology II";"TUT";;;;
"PSYC";1002;"E";"Introduction to Psychology II";"LEC";"M";1805;2055;444
"PSYC";1002;"F";"Introduction to Psychology II";"LEC";"T";1435;1625;133
"PSYC";1002;"F01";"Introduction to Psychology II";"TUT";"T";1635;1725;40
"PSYC";1002;"F02";"Introduction to Psychology II";"TUT";"T";1635;1725;40
"PSYC";1002;"F03";"Introduction to Psychology II";"TUT";"T";1335;1425;39
"PSYC";1002;"F04";"Introduction to Psychology II";"TUT";"T";1335;1425;43
"PSYC";1002;"G";"Introduction to Psychology II";"LEC";"R";835;1025;96
"PSYC";1002;"G01";"Introduction to Psychology II";"TUT";"R";1035;1125;36
"PSYC";1002;"G02";"Introduction to Psychology II";"TUT";"R";1035;1125;40
"PSYC";1002;"G03";"Introduction to Psychology II";"TUT";"R";1135;1225;36
"PSYC";1002;"G04";"Introduction to Psychology II";"TUT";;;;
"PSYC";1002;"H";"Introduction to Psychology II";"LEC";"T";835;1025;98
"PSYC";1002;"H01";"Introduction to Psychology II";"TUT";"T";1035;1125;40
"PSYC";1002;"H02";"Introduction to Psychology II";"TUT";"T";1035;1125;40
"PSYC";1002;"H03";"Introduction to Psychology II";"TUT";"T";1135;1225;36
"PSYC";1002;"H04";"Introduction to Psychology II";"TUT";;;;
"PSYC";1002;"I";"Introduction to Psychology II";"LEC";"W";1805;2055;391
"PSYC";1002;"J";"Introduction to Psychology II";"LEC";"TR";835;955;444
"PSYC";1002;"P";"Introduction to Psychology II";"LEC";;;;
"PSYC";1002;"PA2";"Introduction to Psychology II";"PAS";;;;
"PSYC";1002;"R";"Introduction to Psychology II";"LEC";;;;
"PSYC";1002;"V";"Introduction to Psychology II";"LEC";;;;
"PSYC";1002;"VOD";"Introduction to Psychology II";"VOD";;;;
"PSYC";1002;"Y";"Introduction to Psychology II";"LEC";;;;
"PSYC";2001;"F";"Intro to Res Meth in Psych";"LEC";"TR";835;955;391
"PSYC";2002;"B";"Intro to Statistics in Psych";"LEC";"WF";1305;1425;148
"PSYC";2002;"BOD";"Intro to Statistics in Psych";"VOD";;;;
"PSYC";2002;"C";"Intro to Statistics in Psych";"LEC";"M";1805;2055;98
"PSYC";2002;"D";"Intro to Statistics in Psych";"LEC";"MW";1135;1255;96
"PSYC";2002;"E";"Intro to Statistics in Psych";"LEC";"T";1805;2055;96
"PSYC";2002;"F";"Intro to Statistics in Psych";"LEC";"R";1805;2055;204
"PSYC";2002;"PB2";"Intro to Statistics in Psych";"PAS";;;;
"PSYC";2002;"V";"Intro to Statistics in Psych";"LEC";;;;
"PSYC";2002;"VOD";"Intro to Statistics in Psych";"VOD";;;;
"PSYC";2003;"B";"Origins of Modern Psychology";"LEC";"R";1435;1725;78
"PSYC";2100;"B";"Social Psychology";"LEC";"WF";1435;1555;148
"PSYC";2100;"BOD";"Social Psychology";"VOD";;;;
"PSYC";2100;"D";"Social Psychology";"LEC";"M";1805;2055;148
"PSYC";2100;"V";"Social Psychology";"LEC";;;;
"PSYC";2100;"VOD";"Social Psychology";"VOD";;;;
"PSYC";2301;"B";"Introduction to Health Psych";"LEC";"TR";1305;1425;331
"PSYC";2301;"D";"Introduction to Health Psych";"LEC";"W";1805;2055;195
"PSYC";2307;"B";"Human Neuropsychology I";"LEC";"TR";1135;1255;444
