"SUBJ";"CRSE";"SEQ";"CATALOG_TITLE";"INSTR_TYPE";"DAYS";"START_TIME";"END_TIME";"ROOM_CAP"
"PSCI";1100;"A09";"Intro to Political Science I";"TUT";"T";1235;1325;19
"PSCI";1100;"A10";"Intro to Political Science I";"TUT";;;;
"PSCI";1100;"A11";"Intro to Political Science I";"TUT";"T";1135;1225;58
"PSCI";1100;"A12";"Intro to Political Science I";"TUT";"T";1135;1225;25
"PSCI";1100;"A13";"Intro to Political Science I";"TUT";"T";1135;1225;47
"PSCI";1100;"A14";"Intro to Political Science I";"TUT";"T";1135;1225;47
"PSCI";1100;"A15";"Intro to Political Science I";"TUT";;;;
"PSCI";1100;"A16";"Intro to Political Science I";"TUT";"M";1735;1825;19
"PSCI";1100;"A17";"Intro to Political Science I";"TUT";"M";1735;1825;19
"PSCI";1100;"A18";"Intro to Political Science I";"TUT";"M";1735;1825;21
"PSCI";1100;"A19";"Intro to Political Science I";"TUT";"M";1735;1825;21
"PSCI";1100;"A20";"Intro to Political Science I";"TUT";;;;
"PSCI";1100;"O";"Intro to Political Science I";"LEC";;;;
"PSCI";1100;"PA1";"Intro to Political Science I";"PAS";;;;
"PSCI";1100;"PC2";"Intro to Political Science I";"PAS";;;;
"PSCI";1200;"A";"Intro to Political Science II";"LEC";"F";835;1025;391
"PSCI";1200;"A01";"Intro to Political Science II";"TUT";"F";1035;1125;23
"PSCI";1200;"A02";"Intro to Political Science II";"TUT";"F";1035;1125;23
"PSCI";1200;"A03";"Intro to Political Science II";"TUT";"F";1035;1125;23
"PSCI";1200;"A04";"Intro to Political Science II";"TUT";"F";1035;1125;25
"PSCI";1200;"A05";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A06";"Intro to Political Science II";"TUT";"F";1135;1225;21
"PSCI";1200;"A07";"Intro to Political Science II";"TUT";"F";1135;1225;32
"PSCI";1200;"A08";"Intro to Political Science II";"TUT";"F";1135;1225;32
"PSCI";1200;"A09";"Intro to Political Science II";"TUT";"F";1135;1225;32
"PSCI";1200;"A10";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A11";"Intro to Political Science II";"TUT";"F";1235;1325;29
"PSCI";1200;"A12";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A13";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A14";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A15";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A16";"Intro to Political Science II";"TUT";"F";1335;1425;25
"PSCI";1200;"A17";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A18";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A19";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"A20";"Intro to Political Science II";"TUT";;;;
"PSCI";1200;"PA1";"Intro to Political Science II";"PAS";;;;
"PSCI";2002;"A";"Canadian Political Environment";"LEC";"R";935;1125;148
"PSCI";2002;"A01";"Canadian Political Environment";"GRP";"R";1135;1225;23
"PSCI";2002;"A02";"Canadian Political Environment";"GRP";"R";1135;1225;20
"PSCI";2002;"A03";"Canadian Political Environment";"GRP";"R";1235;1325;19
"PSCI";2002;"A04";"Canadian Political Environment";"GRP";"R";1235;1325;19
"PSCI";2002;"A05";"Canadian Political Environment";"GRP";"R";1335;1425;23
"PSCI";2002;"A06";"Canadian Political Environment";"GRP";"R";1335;1425;23
"PSCI";2003;"A";"Canadian Political Institution";"LEC";"T";835;1025;134
"PSCI";2003;"A01";"Canadian Political Institution";"GRP";"T";1035;1125;36
"PSCI";2003;"A02";"Canadian Political Institution";"GRP";"T";1035;1125;23
"PSCI";2003;"A03";"Canadian Political Institution";"GRP";"T";1135;1225;32
"PSCI";2003;"A04";"Canadian Political Institution";"GRP";"T";1135;1225;40
"PSCI";2003;"A05";"Canadian Political Institution";"GRP";"T";1435;1525;19
"PSCI";2003;"A06";"Canadian Political Institution";"GRP";;;;
"PSCI";2003;"A07";"Canadian Political Institution";"GRP";"T";1035;1125;28
"PSCI";2101;"A";"Compar Politic of Global North";"LEC";"T";835;1025;133
"PSCI";2101;"A01";"Compar Politic of Global North";"GRP";"T";1035;1125;23
"PSCI";2101;"A02";"Compar Politic of Global North";"GRP";"T";1035;1125;25
"PSCI";2101;"A03";"Compar Politic of Global North";"GRP";"T";1135;1225;20
"PSCI";2101;"A04";"Compar Politic of Global North";"GRP";"T";1135;1225;40
"PSCI";2101;"A05";"Compar Politic of Global North";"GRP";"T";1435;1525;23
"PSCI";2101;"A06";"Compar Politic of Global North";"GRP";"T";1435;1525;40
"PSCI";2102;"A";"Compar Politic of Global South";"LEC";"R";835;1025;79
"PSCI";2102;"A01";"Compar Politic of Global South";"GRP";"R";1035;1125;19
"PSCI";2102;"A02";"Compar Politic of Global South";"GRP";"R";1035;1125;20
"PSCI";2102;"A03";"Compar Politic of Global South";"GRP";"R";1135;1225;19
"PSCI";2102;"A04";"Compar Politic of Global South";"GRP";;;;
"PSCI";2102;"A05";"Compar Politic of Global South";"GRP";"R";1335;1425;19
"PSCI";2102;"A06";"Compar Politic of Global South";"GRP";;;;
"PSCI";2200;"A";"Introduction to U.S. Politics";"LEC";"M";1605;1755;133
"PSCI";2200;"A01";"Introduction to U.S. Politics";"GRP";"T";1035;1125;21
"PSCI";2200;"A02";"Introduction to U.S. Politics";"GRP";"T";1035;1125;31
"PSCI";2200;"A03";"Introduction to U.S. Politics";"GRP";"T";1135;1225;40
"PSCI";2200;"A04";"Introduction to U.S. Politics";"GRP";;;;
"PSCI";2200;"A05";"Introduction to U.S. Politics";"GRP";"T";1235;1325;19
"PSCI";2200;"A06";"Introduction to U.S. Politics";"GRP";"T";1235;1325;19
"PSCI";2301;"A";"History of Political Thought I";"LEC";"MW";1035;1125;195
"PSCI";2301;"A01";"History of Political Thought I";"TUT";"W";1135;1225;21
"PSCI";2301;"A02";"History of Political Thought I";"TUT";"W";1135;1225;23
"PSCI";2301;"A03";"History of Political Thought I";"TUT";"W";1135;1225;20
"PSCI";2301;"A04";"History of Political Thought I";"TUT";"W";1235;1325;19
"PSCI";2301;"A05";"History of Political Thought I";"TUT";"W";1235;1325;19
"PSCI";2301;"A06";"History of Political Thought I";"TUT";"W";1235;1325;19
"PSCI";2301;"A07";"History of Political Thought I";"TUT";"W";1335;1425;19
"PSCI";2301;"A08";"History of Political Thought I";"TUT";"W";1335;1425;21
"PSCI";2301;"A09";"History of Political Thought I";"TUT";"W";1335;1425;23
"PSCI";2301;"A10";"History of Political Thought I";"TUT";;;;
"PSCI";2301;"B";"History of Political Thought I";"LEC";"F";1135;1325;204
"PSCI";2301;"B01";"History of Political Thought I";"TUT";"F";1435;1525;29
"PSCI";2301;"B02";"History of Political Thought I";"TUT";"F";1435;1525;31
"PSCI";2301;"B03";"History of Political Thought I";"TUT";;;;
"PSCI";2301;"B04";"History of Political Thought I";"TUT";"F";1335;1425;27
"PSCI";2301;"B05";"History of Political Thought I";"TUT";"F";1335;1425;27
"PSCI";2301;"B06";"History of Political Thought I";"TUT";;;;
"PSCI";2301;"B07";"History of Political Thought I";"TUT";"F";1535;1625;19
"PSCI";2301;"B08";"History of Political Thought I";"TUT";;;;
"PSCI";2301;"B09";"History of Political Thought I";"TUT";;;;
"PSCI";2301;"B10";"History of Political Thought I";"TUT";;;;
"PSCI";2401;"A";"Public Affairs Analysis";"LEC";"W";835;1025;102
"PSCI";2401;"A01";"Public Affairs Analysis";"GRP";"W";1035;1125;102
"PSCI";2401;"A02";"Public Affairs Analysis";"GRP";"W";1035;1125;21
"PSCI";2401;"A03";"Public Affairs Analysis";"GRP";"W";1135;1225;15
"PSCI";2401;"A04";"Public Affairs Analysis";"GRP";;;;
"PSCI";2401;"A05";"Public Affairs Analysis";"GRP";"W";1235;1325;19
"PSCI";2401;"A06";"Public Affairs Analysis";"GRP";;;;
"PSCI";2601;"A";"IR: Global Politics";"LEC";"F";835;1025;204
"PSCI";2601;"A01";"IR: Global Politics";"GRP";"F";1035;1125;28
"PSCI";2601;"A02";"IR: Global Politics";"GRP";"F";1035;1125;31
"PSCI";2601;"A03";"IR: Global Politics";"GRP";"F";1035;1125;32
"PSCI";2601;"A04";"IR: Global Politics";"GRP";"F";1335;1425;31
"PSCI";2601;"A05";"IR: Global Politics";"GRP";"F";1335;1425;40
"PSCI";2601;"A06";"IR: Global Politics";"GRP";"F";1335;1425;57
"PSCI";2601;"A07";"IR: Global Politics";"GRP";;;;
"PSCI";2601;"A08";"IR: Global Politics";"GRP";;;;
"PSCI";2601;"A09";"IR: Global Politics";"GRP";;;;
"PSCI";2601;"A10";"IR: Global Politics";"GRP";;;;
"PSCI";2601;"PA1";"IR: Global Politics";"PAS";"WF";1135;1255;11
"PSCI";2602;"A";"IR: Global Political Economy";"LEC";"T";1135;1325;331
"PSCI";2602;"A01";"IR: Global Political Economy";"GRP";"T";1335;1425;19
"PSCI";2602;"A02";"IR: Global Political Economy";"GRP";"T";1335;1425;19
"PSCI";2602;"A03";"IR: Global Political Economy";"GRP";"T";1335;1425;20
"PSCI";2602;"A04";"IR: Global Political Economy";"GRP";"T";1435;1525;19
"PSCI";2602;"A05";"IR: Global Political Economy";"GRP";"T";1435;1525;16
"PSCI";2602;"A06";"IR: Global Political Economy";"GRP";;;;
"PSCI";2602;"A07";"IR: Global Political Economy";"GRP";"T";1535;1625;19
"PSCI";2602;"A08";"IR: Global Political Economy";"GRP";;;;
"PSCI";2602;"A09";"IR: Global Political Economy";"GRP";;;;
"PSCI";2602;"A10";"IR: Global Political Economy";"GRP";;;;
"PSCI";2602;"PA1";"IR: Global Political Economy";"PAS";;;;
"PSCI";2602;"PA2";"IR: Global Political Economy";"PAS";;;;
"PSCI";2602;"PA3";"IR: Global Political Economy";"PAS";;;;
"PSCI";2701;"A";"Intro Res Methods in Pol Sci";"LEC";"R";1435;1625;195
"PSCI";2701;"A01";"Intro Res Methods in Pol Sci";"GRP";"R";1635;1725;19
"PSCI";2701;"A02";"Intro Res Methods in Pol Sci";"GRP";"R";1635;1725;19
"PSCI";2701;"A03";"Intro Res Methods in Pol Sci";"GRP";"R";1635;1725;19
"PSCI";2701;"A04";"Intro Res Methods in Pol Sci";"GRP";"F";935;1025;31
"PSCI";2701;"A05";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"A06";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"A07";"Intro Res Methods in Pol Sci";"GRP";"R";1735;1825;19
"PSCI";2701;"A08";"Intro Res Methods in Pol Sci";"GRP";"R";1735;1825;19
"PSCI";2701;"A09";"Intro Res Methods in Pol Sci";"GRP";"R";1735;1825;19
"PSCI";2701;"A10";"Intro Res Methods in Pol Sci";"GRP";"F";1035;1125;40
"PSCI";2701;"B";"Intro Res Methods in Pol Sci";"LEC";"M";1805;1955;236
"PSCI";2701;"B01";"Intro Res Methods in Pol Sci";"GRP";"M";2005;2055;21
"PSCI";2701;"B02";"Intro Res Methods in Pol Sci";"GRP";"M";2005;2055;21
"PSCI";2701;"B03";"Intro Res Methods in Pol Sci";"GRP";"M";2005;2055;40
"PSCI";2701;"B04";"Intro Res Methods in Pol Sci";"GRP";"T";1805;1855;48
"PSCI";2701;"B05";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"B06";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"B07";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"B08";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"B09";"Intro Res Methods in Pol Sci";"GRP";;;;
"PSCI";2701;"B10";"Intro Res Methods in Pol Sci";"GRP";"M";2105;2155;19
"PSCI";3006;"A";"Social Power in Cdn Politics";"LEC";;;;
"PSCI";3101;"A";"Politics of War in Africa";"LEC";"WF";1005;1125;59
"PSCI";3102;"A";"Politics of Dev of China";"LEC";"T";1135;1425;58
"PSCI";3105;"A";"Imperialism";"LEC";"R";1135;1425;79
"PSCI";3107;"A";"The Causes of War";"LEC";"M";835;1125;79
"PSCI";3109;"A";"The Politics of Law & Morality";"LEC";"W";1135;1425;57
"PSCI";3203;"A";"Gov't & Politics in Mid East";"LEC";"M";835;1125;79
"PSCI";3208;"A";"Reform/Pol Change in Russ Fed";"LEC";"M";835;1125;39
"PSCI";3303;"A";"Feminist Political Theory";"LEC";"R";835;1125;58
"PSCI";3307;"A";"Politics of Human Rights";"LEC";"T";835;1125;78
"PSCI";3308;"A";"Modern Political Thought";"LEC";"R";835;1125;48
"PSCI";3401;"A";"Canadian Public Administration";"LEC";"T";1805;2055;79
"PSCI";3405;"A";"Comp Public Policy Analysis";"LEC";"T";1135;1425;58
"PSCI";3406;"A";"Public Aff & Media Strategies";"LEC";;;;
"PSCI";3600;"A";"International Institutions";"LEC";"T";1435;1725;84
"PSCI";3601;"A";"Theories of Int'l Politics";"LEC";;;;
"PSCI";3603;"A";"Strategic Thght & Int'l Sec";"LEC";"M";1805;2055;96
"PSCI";3700;"A";"Gov & Politics of South Asia";"LEC";"R";1135;1425;58
"PSCI";3709;"A";"Anc & Med Pol Thought";"LEC";"MW";1135;1255;59
"PSCI";3801;"A";"Environmental Politics";"LEC";;;;
"PSCI";3802;"A";"Globalization & Human Rights";"LEC";"M";835;1125;61
"PSCI";3809;"B";"Sel Topics in Political Sci";"LEC";"R";835;1125;66
"PSCI";3900;"A";"Etudes dirigees";"DIR";;;;
"PSCI";3905;"A";"Washington Center Internship";"OTH";;;;
"PSCI";3906;"A";"Full-Year Politi Sci Internshi";"OTH";;;;
"PSCI";3907;"A";"One-Term Politic Sci Internshi";"OTH";;;;
"PSCI";3999;"A";"Co-op Work Term";"WRK";;;;
"PSCI";4003;"A";"Politics and the Media";"SEM";"W";1135;1425;25
"PSCI";4006;"A";"Legislatures & Represent. Cda";"SEM";"T";1135;1425;48
"PSCI";4008;"A";"Nat'l Security & Intelligence";"SEM";"R";835;1125;25
"PSCI";4009;"A";"Quebec Politics";"SEM";"M";835;1125;43
"PSCI";4104;"A";"Theory& Prac: Devl in Glob Sth";"SEM";"R";1135;1425;51
"PSCI";4105;"A";"Slctd Prob:Devlp Global Sth";"SEM";"W";1435;1725;51
"PSCI";4109;"A";"Politics of Cdn Charter Rights";"SEM";"M";1135;1425;51
"PSCI";4207;"A";"Global, Adj & Democ in Africa";"SEM";"T";1135;1425;51
"PSCI";4305;"A";"Contemporary Political Theory";"SEM";"T";1435;1725;29
"PSCI";4308;"A";"History of Political Enquiry";"SEM";"R";1435;1725;20
"PSCI";4403;"A";"Reproductive Rights Pol in N.A";"SEM";"T";1435;1725;39
"PSCI";4404;"A";"Design Evolution Public Inst";"SEM";"T";835;1125;51
"PSCI";4603;"A";"Analysis of IPE";"SEM";"W";835;1125;39
"PSCI";4605;"A";"Gender in Int'l Relations";"SEM";"M";1135;1425;30
"PSCI";4609;"A";"Sel Top: Euro Integ Studies";"SEM";;;;
"PSCI";4702;"A";"Interm Rsrch Meth for App PSCI";"SEM";"R";835;1125;26
"PSCI";4800;"A";"Adv Int'l Relations Theory";"SEM";"R";1135;1425;29
"PSCI";4800;"C";"Adv Int'l Relations Theory";"SEM";"R";1805;2055;27
"PSCI";4801;"A";"Sel Prob in Global Politics";"SEM";"M";835;1125;27
"PSCI";4801;"B";"Sel Prob in Global Politics";"SEM";"T";1805;2055;32
"PSCI";4809;"A";"Honours Sem on a Sel Top";"SEM";;;;
"PSCI";4900;"A";"Tutorial in a Selected Field";"TUT";;;;
"PSCI";4901;"A";"Tutorial in a Selected Field";"TUT";;;;
"PSYC";1001;"A";"Introduction to Psychology I";"LEC";"TR";1005;1125;331
"PSYC";1001;"AOD";"Introduction to Psychology I";"VOD";;;;
"PSYC";1001;"C";"Introduction to Psychology I";"LEC";"T";1135;1325;120
"PSYC";1001;"C01";"Introduction to Psychology I";"TUT";"T";1335;1425;28
"PSYC";1001;"C02";"Introduction to Psychology I";"TUT";"T";1335;1425;27
"PSYC";1001;"C03";"Introduction to Psychology I";"TUT";"T";1435;1525;28
"PSYC";1001;"C04";"Introduction to Psychology I";"TUT";"T";1435;1525;29
"PSYC";1001;"D";"Introduction to Psychology I";"LEC";"W";1805;2055;387
"PSYC";1001;"E";"Introduction to Psychology I";"LEC";"M";1805;2055;387
"PSYC";1001;"F";"Introduction to Psychology I";"LEC";"M";835;1025;94
"PSYC";1001;"F01";"Introduction to Psychology I";"TUT";"M";1035;1125;42
"PSYC";1001;"F02";"Introduction to Psychology I";"TUT";"M";1035;1125;36
"PSYC";1001;"F03";"Introduction to Psychology I";"TUT";"M";1135;1225;29
"PSYC";1001;"F04";"Introduction to Psychology I";"TUT";;;;
"PSYC";1001;"G";"Introduction to Psychology I";"LEC";"F";1135;1325;102
"PSYC";1001;"G01";"Introduction to Psychology I";"TUT";"F";1335;1425;47
"PSYC";1001;"G02";"Introduction to Psychology I";"TUT";"F";1335;1425;39
"PSYC";1001;"G03";"Introduction to Psychology I";"TUT";"F";1435;1525;29
"PSYC";1001;"G04";"Introduction to Psychology I";"TUT";;;;
"PSYC";1001;"H";"Introduction to Psychology I";"LEC";"M";1435;1625;94
"PSYC";1001;"H01";"Introduction to Psychology I";"TUT";"M";1635;1725;47
"PSYC";1001;"H02";"Introduction to Psychology I";"TUT";"M";1635;1725;43
"PSYC";1001;"H03";"Introduction to Psychology I";"TUT";"M";1735;1825;47
"PSYC";1001;"H04";"Introduction to Psychology I";"TUT";;;;
"PSYC";1001;"J";"Introduction to Psychology I";"LEC";"T";1805;2055;444
"PSYC";1001;"P";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"PA1";"Introduction to Psychology I";"PAS";;;;
"PSYC";1001;"R";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"T";"Introduction to Psychology I";"LEC";;;;
"PSYC";1001;"TOD";"Introduction to Psychology I";"VOD";;;;
"PSYC";1001;"X";"Introduction to Psychology I";"LEC";;;;
"PSYC";1002;"A";"Introduction to Psychology II";"LEC";"W";1805;2055;285
"PSYC";1002;"D";"Introduction to Psychology II";"LEC";"M";1435;1725;444
"PSYC";2001;"A";"Intro to Res Meth in Psych";"LEC";"WF";1435;1555;134
"PSYC";2001;"AOD";"Intro to Res Meth in Psych";"VOD";;;;
"PSYC";2001;"B";"Intro to Res Meth in Psych";"LEC";"W";1805;2055;96
"PSYC";2001;"C";"Intro to Res Meth in Psych";"LEC";"R";1435;1725;96
"PSYC";2001;"D";"Intro to Res Meth in Psych";"LEC";"TR";1305;1425;98
"PSYC";2001;"E";"Intro to Res Meth in Psych";"LEC";"T";1805;2055;204
"PSYC";2001;"PA1";"Intro to Res Meth in Psych";"PAS";"MW";1435;1555;7
"PSYC";2001;"T";"Intro to Res Meth in Psych";"LEC";;;;
"PSYC";2001;"TOD";"Intro to Res Meth in Psych";"VOD";;;;
"PSYC";2002;"A";"Intro to Statistics in Psych";"LEC";"TR";835;955;285
"PSYC";2100;"A";"Social Psychology";"LEC";"TR";1005;1125;151
"PSYC";2301;"A";"Introduction to Health Psych";"LEC";"TR";1635;1755;204
"PSYC";2301;"C";"Introduction to Health Psych";"LEC";"W";1805;2055;391
"PSYC";2307;"A";"Human Neuropsychology I";"LEC";"MW";1305;1425;204
"PSYC";2400;"A";"Forensic Psychology";"LEC";"M";835;1125;148
"PSYC";2400;"AOD";"Forensic Psychology";"VOD";;;;
"PSYC";2400;"C";"Forensic Psychology";"LEC";"T";1135;1425;154
"PSYC";2400;"T";"Forensic Psychology";"LEC";;;;
"PSYC";2400;"TOD";"Forensic Psychology";"VOD";;;;
"PSYC";2500;"A";"Developmental Psychology";"LEC";"MW";1305;1425;154
"PSYC";2500;"D";"Developmental Psychology";"LEC";"TR";835;955;204
"PSYC";2600;"A";"Personality";"LEC";"T";1435;1725;134
"PSYC";2600;"AOD";"Personality";"VOD";;;;
"PSYC";2600;"T";"Personality";"LEC";;;;
"PSYC";2600;"TOD";"Personality";"VOD";;;;
"PSYC";2700;"A";"Cognitive Psychology";"LEC";"M";1435;1725;98
"PSYC";2700;"AOD";"Cognitive Psychology";"VOD";;;;
"PSYC";2700;"D";"Cognitive Psychology";"LEC";"WF";835;955;331
"PSYC";2700;"T";"Cognitive Psychology";"LEC";;;;
"PSYC";2700;"TOD";"Cognitive Psychology";"VOD";;;;
"PSYC";3000;"A";"Advanced Design & Analysis";"LEC";"F";1435;1725;78
"PSYC";3000;"B";"Advanced Design & Analysis";"LEC";"R";835;1125;78
"PSYC";3000;"C";"Advanced Design & Analysis";"LEC";"MW";835;955;134
"PSYC";3000;"D";"Advanced Design & Analysis";"LEC";"MW";1135;1255;91
"PSYC";3000;"PA1";"Advanced Design & Analysis";"PAS";;;;
"PSYC";3000;"PA2";"Advanced Design & Analysis";"PAS";"TRF";1335;1425;7
"PSYC";3000;"PB2";"Advanced Design & Analysis";"PAS";;;;
"PSYC";3100;"A";"Social Psychology Seminar";"SEM";"M";1435;1725;23
"PSYC";3100;"A1";"Social Psychology Seminar";"LAB";"T";1435;1725;25
"PSYC";3103;"A";"Group Processes";"SEM";"M";1805;2055;94
"PSYC";3300;"A";"Health and Illness (Hon Sem)";"SEM";"W";1435;1725;23
"PSYC";3300;"A1";"Health and Illness (Hon Sem)";"LAB";"F";835;1125;31
"PSYC";3300;"B";"Health and Illness (Hon Sem)";"SEM";"M";835;1125;35
"PSYC";3300;"B1";"Health and Illness (Hon Sem)";"LAB";"F";1135;1425;31
"PSYC";3301;"A";"Sport & Performance Psychology";"LEC";"M";1135;1425;78
"PSYC";3302;"A";"Positive Psychology";"LEC";"MW";1005;1125;96
"PSYC";3400;"A";"Forensic Psychology ( Hon Sem)";"SEM";"M";835;1125;42
"PSYC";3400;"A1";"Forensic Psychology ( Hon Sem)";"LAB";"W";1435;1725;23
"PSYC";3402;"D";"Criminal Behaviour";"LEC";"TR";1305;1425;151
"PSYC";3402;"E";"Criminal Behaviour";"LEC";"M";1435;1725;148
"PSYC";3402;"F";"Criminal Behaviour";"LEC";"W";1805;2055;151
"PSYC";3403;"A";"Addiction";"LEC";"W";1805;2055;331
"PSYC";3403;"AOD";"Addiction";"VOD";;;;
"PSYC";3403;"T";"Addiction";"LEC";;;;
"PSYC";3403;"TOD";"Addiction";"VOD";;;;
"PSYC";3500;"A";"Developmental Seminar";"SEM";"T";1435;1725;27
"PSYC";3500;"A1";"Developmental Seminar";"LAB";"F";1135;1425;39
"PSYC";3505;"A";"Exceptional Children";"LEC";"F";1135;1425;134
"PSYC";3505;"AOD";"Exceptional Children";"VOD";;;;
"PSYC";3505;"T";"Exceptional Children";"LEC";;;;
"PSYC";3505;"TOD";"Exceptional Children";"VOD";;;;
"PSYC";3507;"A";"Social Development";"LEC";"F";835;1125;78
"PSYC";3508;"A";"Child Language";"LEC";"T";1135;1425;78
"PSYC";3509;"A";"Adolesce&Emerging Adulthood";"LEC";"M";1805;2055;77
"PSYC";3600;"A";"Personality Seminar";"SEM";"T";1435;1725;21
"PSYC";3600;"A1";"Personality Seminar";"LAB";"W";1135;1425;27
"PSYC";3603;"A";"Psychology of Women";"LEC";"R";1135;1425;154
"PSYC";3604;"A";"Abnormal Psychology";"LEC";"T";1805;2055;195
"PSYC";3700;"A";"Cognition Seminar";"SEM";"M";1435;1725;21
"PSYC";3700;"A1";"Cognition Seminar";"LAB";"T";1435;1725;23
"PSYC";3702;"A";"Perception";"LEC";"WF";1605;1725;96
"PSYC";3709;"A";"Language Proc. & the Brain";"LEC";"F";835;1125;78
"PSYC";3901;"A";"Community Psychology Practicum";"PRC";"T";835;1125;39
"PSYC";4001;"A";"Special Topics in Psychology";"SEM";"M";1135;1425;40
"PSYC";4001;"C";"Special Topics in Psychology";"SEM";"T";1135;1425;39
"PSYC";4001;"D";"Special Topics in Psychology";"SEM";"W";835;1125;39
"PSYC";4001;"E";"Special Topics in Psychology";"SEM";;;;
"PSYC";4900;"A";"Independent Study";"IND";;;;
"RELI";1010;"A";"Elementary Language Tutorial";"TUT";;;;
"RELI";1710;"A";"Judaism, Christianity, Islam";"LEC";"R";1435;1725;331
"RELI";1710;"AOD";"Judaism, Christianity, Islam";"VOD";;;;
"RELI";1710;"T";"Judaism, Christianity, Islam";"LEC";;;;
"RELI";1710;"TOD";"Judaism, Christianity, Islam";"VOD";;;;
"RELI";1716;"A";"East Asian Religions";"LEC";"MW";1605;1725;102
"RELI";2010;"A";"Intermediate Language Tutorial";"TUT";;;;
"RELI";2210;"A";"Christianity";"LEC";"TR";1305;1425;98
"RELI";2220;"A";"Early Christianity";"LEC";"TR";1435;1555;58
"RELI";2330;"A";"The Qur’an";"LEC";"TR";1135;1255;58
"RELI";2410;"A";"Buddhism";"LEC";"TR";1605;1725;78
"RELI";2515;"A";"Religion & Aesthetics in India";"LEC";"W";1435;1725;42
"RELI";2535;"A";"Women and Religion";"LEC";"MW";1135;1255;61
"RELI";2710;"A";"Maccabees to Muhammad";"LEC";"WF";1435;1555;93
"RELI";2735;"A";"Greek Religion";"LEC";"WF";1605;1725;387
"RELI";2736;"A";"Religion and Society";"LEC";"R";1805;2055;98
"RELI";2738;"A";"Philosophy of Religion";"LEC";"MW";1435;1555;120
"RELI";2843;"A";"Topics in Islam";"LEC";;;;
"RELI";3010;"A";"Advanced Language Tutorial";"TUT";;;;
"RELI";3222;"A";"Women in Early Christianity";"LEC";"W";1135;1425;19
"RELI";3422;"A";"Buddhism Beyond India";"LEC";"R";1135;1425;42
"RELI";3722;"A";"Religion and Violence";"LEC";"T";835;1125;48
"RELI";3733;"A";"Studies in Roman Art";"LEC";"F";835;1125;63
"RELI";4740;"A";"Theory and Method";"SEM";"W";835;1125;19
"RELI";4840;"A";"Tutorial";"TUT";;;;
"RELI";4851;"A";"Seminar in Western Religions";"SEM";"W";1435;1725;19
"RELI";4852;"A";"Seminar in Asian Religions";"SEM";"T";835;1125;19
"RUSS";1010;"A";"First-Year Russian I";"LEC";"MW";1435;1625;39
"RUSS";1010;"B";"First-Year Russian I";"LEC";"MW";1635;1825;32
"RUSS";2010;"A";"Second-Year Russian I";"LEC";"TR";1135;1325;27
"RUSS";3010;"A";"Third-Year Russian I";"LEC";"MW";1435;1555;27
"RUSS";4115;"A";"Russian for Social Studies";"SEM";;;;
"SAST";1001;"A";"Intro to South Asian Studies I";"LEC";"TR";1305;1425;58
"SCIE";1000;"LCA";"Sci Learning Community Seminar";"SEM";"R";1435;1525;25
"SCIE";1000;"LCB";"Sci Learning Community Seminar";"SEM";"M";1535;1625;48
"SOCI";1001;"A";"Introduction to Sociology I";"LEC";"M";1805;2055;444
"SOCI";1001;"B";"Introduction to Sociology I";"LEC";"W";1135;1325;387
"SOCI";1001;"B01";"Introduction to Sociology I";"GRP";"W";1335;1425;55
"SOCI";1001;"B02";"Introduction to Sociology I";"GRP";"W";1335;1425;55
"SOCI";1001;"B03";"Introduction to Sociology I";"GRP";"W";1335;1425;56
"SOCI";1001;"B04";"Introduction to Sociology I";"GRP";"W";1335;1425;58
"SOCI";1001;"B05";"Introduction to Sociology I";"GRP";"W";1435;1525;56
"SOCI";1001;"B06";"Introduction to Sociology I";"GRP";"W";1435;1525;58
"SOCI";1001;"B07";"Introduction to Sociology I";"GRP";"W";1435;1525;55
"SOCI";1001;"B08";"Introduction to Sociology I";"GRP";"W";1435;1525;58
"SOCI";1001;"C";"Introduction to Sociology I";"LEC";"TR";1005;1125;444
"SOCI";1001;"D";"Introduction to Sociology I";"LEC";"T";1805;1955;387
"SOCI";1001;"D01";"Introduction to Sociology I";"GRP";"T";2005;2055;54
"SOCI";1001;"D02";"Introduction to Sociology I";"GRP";"T";2005;2055;96
"SOCI";1001;"D03";"Introduction to Sociology I";"GRP";"T";2005;2055;54
